"","cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"100","019933_2010",2010-12-31,"019933",19461350,10206835,19796672,19461350,8719883,6684998,10741467,4458136,2531972,1000193,NA,NA,NA,NA,1.94766236753143,1.17052430634677,0.589179070055979,0.513436012663453,0.567944091431935,0.224352285349752,0.0931151210537629,NA
"101","005991_2010",2010-12-31,"005991",1518466,657077,1630297,1518466,299824,431972,830744,965011,190283,69512,NA,NA,NA,NA,3.12569896528541,2.19154237152463,0.468337450561266,0.319928441960082,0.197182208285709,0.072032339527736,0.08367439307416,NA
"102","021113_2010",2010-12-31,"021113",17072742,337417,16735325,17072742,14506765,650018,1915959,2160444,410362,295088,NA,NA,NA,NA,1.12640934425201,0.0232592862709226,0.88777672619899,0.88777672619899,0.1899433634938,0.13658673865187,0.154015821841699,NA
"103","020087_2010",2010-12-31,"020087",13981014,10623525,10327233,13981014,3980282,5381548,5217757,9380625,1400575,600178,NA,NA,NA,NA,2.23789130971188,2.66903827417253,0.642119012013166,0.446849226171196,0.149305083616497,0.0639805983076821,0.115026054298811,NA
"104","020265_2010",2010-12-31,"020265",7435973,3788715,5081419,7435973,2155017,2652453,2701894,3284129,1058936,363669,NA,NA,NA,NA,1.84507318818422,1.75809053942498,0.640196693088789,0.541983920423299,0.322440440067975,0.110735296938701,0.134597804355019,NA
"105","020966_2010",2010-12-31,"020966",2684031,1435034,2675566,2684031,658981,398659,1647626,2315137,9633,-18432,NA,NA,NA,NA,3.88657766347718,2.17765610844622,0.390956009501469,0.257295771906778,0.00416087687251338,-0.00796151588437315,-0.0111870048178409,NA
"106","020214_2010",2010-12-31,"020214",3416569,769977,5097519,3416569,1212251,812988,1474861,2849706,1121617,395233,NA,NA,NA,NA,2.89718694929339,0.635163014920177,0.578623182194794,0.345162399769851,0.393590426521192,0.138692552845802,0.267979829963637,NA
"107","020982_2010",2010-12-31,"020982",3985986,1823022,5814325,3985986,510842,509693,2965451,604375,654707,228998,NA,NA,NA,NA,7.48366983983891,3.56866115158895,0.256030753745748,0.133624280787556,1.08327942088935,0.378900517063082,0.0772219807375,NA
"108","020630_2010",2010-12-31,"020630",814146,502823,397605,814146,236293,150183,431120,434070,117776,45158,NA,NA,NA,NA,2.32984195655099,2.12796401078322,0.472698007328803,0.429213662835896,0.271329509065358,0.104033911581081,0.104745778437558,NA
"109","080020_2010",2010-12-31,"080020",12341682,6249246,14086632,12341682,1961832,5050659,5543307,5188781,666644,-28678,NA,NA,NA,NA,2.89995067373349,3.18541342989614,0.558506197694484,0.344833451498873,0.128477960430398,-0.00552692433926196,-0.00517344610356237,NA
"110","020257_2010",2010-12-31,"020257",4575830,1495974,4150727,4575830,308216,1759719,2508354,798594,1238817,428630,NA,NA,NA,NA,2.73059888246004,4.853654579905,0.451880333606553,0.366220028296168,1.55124756760006,0.536730804388713,0.17088098410352,NA
"111","020419_2010",2010-12-31,"020419",4202989,737331,7212169,4202989,559304,2714094,940852,760894,867438,81019,NA,NA,NA,NA,2.42851617798997,1.31830095976428,0.776745091060094,0.411774073841122,1.1400247603477,0.106478694798487,0.086112374741192,NA
"112","020435_2010",2010-12-31,"020435",3135070,2179137,1303204,3135070,856221,1094076,1195384,1415218,455799,200048,NA,NA,NA,NA,1.78554394535807,2.54506371602659,0.619991982658127,0.560053423831842,0.322069815392399,0.141354900799735,0.167350407902398,NA
"113","020370_2010",2010-12-31,"020370",985351,646996,1105843,985351,231948,419554,334390,338715,319656,132031,NA,NA,NA,NA,2.69045835622914,2.78940107265422,0.66082491794233,0.371683879694598,0.943731455648554,0.389799684100202,0.394841352911271,NA
"114","020400_2010",2010-12-31,"020400",600360,140378,745400,600360,6011,222433,371916,56886,87772,43784,NA,NA,NA,NA,3.87744042303584,23.3535185493262,0.380511692984209,0.25790209284945,1.54294554020321,0.769679710297789,0.117725507910388,NA
"115","020605_2010",2010-12-31,"020605",2146714,1780822,1645584,2146714,430686,646324,1078469,762920,463576,213466,NA,NA,NA,NA,3.18140592937856,4.13484998351467,0.4996615601451,0.314326440007401,0.607633827924291,0.279801289781366,0.197934293892546,NA
"116","020770_2010",2010-12-31,"020770",1381471,954900,627812,1381471,191164,77998,1116642,636397,495282,245462,NA,NA,NA,NA,5.88014652885623,4.99518737837668,0.194228043792629,0.170063789242768,0.778259482681408,0.385705777997068,0.219821572178012,NA
"117","020915_2010",2010-12-31,"020915",6791338,5450232,2443013,6791338,1822378,1996037,3052750,3020951,1430371,675199,NA,NA,NA,NA,2.06715220844251,2.99072530506843,0.555715806562643,0.483757314007104,0.4734836811322,0.22350544580167,0.221177299156498,NA
"118","021490_2010",2010-12-31,"021490",5669819,1489279,6046110,5669819,676250,2347592,2674223,1327336,1208292,448474,NA,NA,NA,NA,2.49199164506611,2.20226099815157,0.530678747960931,0.401285454539905,0.910313590530205,0.337875262932671,0.167702543879101,NA
"119","004669_2010",2010-12-31,"004669",3169164,1769508,3226639,3169164,696699,604837,1949478,2607984,908212,337795,NA,NA,NA,NA,3.83865448208886,2.53984575835476,0.400347706900063,0.260507947424285,0.34824293400573,0.129523417321579,0.173274589402907,NA
"120","020540_2010",2010-12-31,"020540",1496106,598179,2342975,1496106,72580,624162,882611,104167,-20672,-15713,NA,NA,NA,NA,4.22129568764335,8.24165059244971,0.441156600202741,0.236894089870847,-0.198450564958192,-0.150844317298185,-0.0178028599235677,NA
"121","021636_2010",2010-12-31,"021636",431538,164129,559748,431538,17355,125599,288584,36830,13313,1498,NA,NA,NA,NA,5.06370580746254,9.45715932008067,0.331266307949705,0.197483826672211,0.361471626391529,0.0406733641053489,0.00519086297230616,NA
"122","021393_2010",2010-12-31,"021393",6266517,1382962,5925404,6266517,4508994,2746279,NA,2210362,-640205,-630439,394475,-109030,-252918,32527,1.00731785006574,0.306711874089875,NA,0.992735311833042,-0.2896380773828,-0.285219796576307,NA,285445
"123","021539_2010",2010-12-31,"021539",127861,102506,130268,127861,46816,0,81045,94043,104505,44076,NA,NA,NA,NA,4.9721035543404,2.18955058099795,0.366147613423953,0.201122118449655,1.1112469827632,0.46867922120732,0.543846011475106,NA
"124","021180_2010",2010-12-31,"021180",536130,290637,665716,536130,69092,28285,451625,374564,230847,76603,NA,NA,NA,NA,9.82113846185444,4.20652173913043,0.177370938539386,0.101821189456195,0.616308561420745,0.204512446471097,0.169616385275394,NA
"125","020850_2010",2010-12-31,"020850",184680,103551,182342,184680,68093,102429,46796,307754,-44137,-20954,NA,NA,NA,NA,1.67657545653933,1.52072900298122,0.784665789304153,0.596453918074245,-0.143416494992754,-0.0680868485868583,-0.447773313958458,NA
"126","020842_2010",2010-12-31,"020842",4971093,2011884,6579421,4971093,507894,2583517,2215640,2276384,488013,92344,NA,NA,NA,NA,2.77908857799885,3.96122813027915,0.582510136043539,0.359830200417748,0.214380789884308,0.0405660907825745,0.041678250979401,NA
"127","020907_2010",2010-12-31,"020907",801340,209892,1130153,801340,67256,96071,638199,124503,-10671,-6172,NA,NA,NA,NA,8.20467528332731,3.12079219697871,0.203770058613195,0.121881727852423,-0.0857087781017325,-0.0495731026561609,-0.00967096469909856,NA
"128","021482_2010",2010-12-31,"021482",1600208,561715,2051561,1600208,80047,803451,939884,11109,-88667,-25381,NA,NA,NA,NA,2.95787426796665,7.01731482753882,0.48453807265839,0.33808063136079,-7.98154649383383,-2.28472409757854,-0.0270043962872014,NA
"129","021008_2010",2010-12-31,"021008",1170833,709951,1556401,1170833,172379,633550,371114,116159,70673,-11355,NA,NA,NA,NA,2.81209883252743,4.11854692276901,0.684706506049482,0.355606278283338,0.608416050413657,-0.0977539407191866,-0.0305970672084589,NA
"130","021040_2010",2010-12-31,"021040",1231894,414218,1677726,1231894,93376,634980,504688,242265,271382,107988,NA,NA,NA,NA,2.8721449401117,4.43602210418095,0.590697493357901,0.348171843988176,1.12018657255485,0.44574329762863,0.213969818977269,NA
"131","021016_2010",2010-12-31,"021016",804536,435155,905503,804536,139498,143752,585898,1016156,133330,80660,NA,NA,NA,NA,4.73312621359223,3.11943540409181,0.325893863875888,0.211276850621113,0.131210168517432,0.0793775758840178,0.137669014060468,NA
"132","021130_2010",2010-12-31,"021130",1799696,1729338,432958,1799696,620947,674460,508413,785896,158201,39989,NA,NA,NA,NA,1.66920203457292,2.78500097431826,0.718146489117539,0.599088653912323,0.201300172032941,0.0508833229842117,0.0786545584003556,NA
"133","021903_2010",2010-12-31,"021903",2444185,709065,3969058,2444185,909613,1070717,586175,1354487,1151337,292692,NA,NA,NA,NA,2.36229466806037,0.779523819470478,0.771605743998161,0.423317215045436,0.850017017512903,0.216090667536861,0.499325286817077,NA
"134","080098_2010",2010-12-31,"080098",718705,197029,991210,718705,502021,349395,NA,406529,-721114,-451446,NA,NA,NA,NA,1.39560332434439,0.392471629672862,NA,0.716535983080845,-1.77383163316762,-1.11048904260213,NA,NA
"135","021520_2010",2010-12-31,"021520",1615462,456387,2307811,1615462,317654,975755,324492,28354,-307802,-123876,NA,NA,NA,NA,2.1371414610537,1.43674249340477,0.79943643028838,0.46791474416811,-10.8556817380264,-4.36890738520138,-0.381753633371547,NA
"136","022438_2010",2010-12-31,"022438",1115508,344546,1810577,1115508,169924,456096,514743,749711,81744,7873,NA,NA,NA,NA,3.44257851186863,2.02764765424543,0.548773058032212,0.290479940124067,0.109034014440231,0.0105013798650413,0.0152950112968996,NA
"137","080080_2010",2010-12-31,"080080",923111,228531,1317292,923111,247677,1377314,NA,10018,-710,10080,NA,NA,NA,NA,0.951280960940707,0.92269770709432,NA,1.05121414288699,-0.070872429626672,1.00618886005191,NA,NA
"138","022560_2010",2010-12-31,"022560",337920,325610,284358,337920,40606,20554,277425,187524,54883,20915,NA,NA,NA,NA,9.97331589274035,8.0187656996503,0.180634109603202,0.10026755501928,0.292671871333803,0.11153239052068,0.0753897449761197,NA
"139","021342_2010",2010-12-31,"021342",3407516,4641979,2006276,3407516,455099,518401,2434016,8834,-282035,-77176,NA,NA,NA,NA,6.82922958397535,10.1999323224178,0.285691982077267,0.146429401399315,-31.9260810504868,-8.73624632103238,-0.0317072689744028,NA
"140","022110_2010",2010-12-31,"022110",314910,72689,550685,314910,16278,81288,217824,4188,-38431,-19615,-26135,-121201,191823,44487,6.38925445339565,4.46547487406315,0.309350328165129,0.156512783657965,-9.17645654250239,-4.68361986628462,-0.0900497649478478,-147336
"141","021261_2010",2010-12-31,"021261",890655,253823,1345094,890655,355228,349866,274300,693132,-244331,-96974,NA,NA,NA,NA,2.26766502055045,0.71453545328634,0.719928853964799,0.440982239853601,-0.352502842171477,-0.139906972986386,-0.353532628508932,NA
"142","022519_2010",2010-12-31,"022519",332499,190288,288856,332499,56207,176894,132499,218294,106524,37543,NA,NA,NA,NA,2.05552099733592,3.38548579358443,0.637584792122538,0.486494665486785,0.487984094844567,0.171983655070684,0.283345534683281,NA
"143","021610_2010",2010-12-31,"021610",22633975,2651606,41275055,22633975,1416204,1855313,19419048,2102554,2887006,1144486,NA,NA,NA,NA,13.4270006850033,1.8723333644023,0.14417961826865,0.0744767966770796,1.37309481706534,0.544331322762697,0.0589362568134133,NA
"144","021792_2010",2010-12-31,"021792",2571023,252451,4739422,2571023,303392,1356190,949034,337658,298356,112319,NA,NA,NA,NA,3.00790982307593,0.832095111275182,0.636192525078432,0.332456775242479,0.883604120145236,0.332641311623003,0.118350870464072,NA
"145","021806_2010",2010-12-31,"021806",439889,147148,575228,439889,216261,151709,104606,442739,-2355,-11763,NA,NA,NA,NA,1.96313829931788,0.68041856830404,0.77864724404117,0.509388462518135,-0.00531916095035676,-0.0265687007469412,-0.112450528650364,NA
"146","021652_2010",2010-12-31,"021652",1399035,1028709,1365476,1399035,542524,586022,358755,2397996,341237,99627,NA,NA,NA,NA,2.12147754721562,1.89615390286881,0.758787898347409,0.471369589233915,0.142300904588665,0.0415459408606186,0.27770205293306,NA
"147","022691_2010",2010-12-31,"022691",724769,248508,1118372,724769,234636,355905,137294,309185,81055,11553,NA,NA,NA,NA,2.31462337077358,1.05912136245077,0.811366587207265,0.432035731007843,0.262156961042741,0.0373659782977829,0.0841478870161843,NA
"148","022144_2010",2010-12-31,"022144",2223754,116052,4243728,2223754,449222,1135155,652874,476663,57613,-20839,NA,NA,NA,NA,2.75173143765657,0.258339974444707,0.708180262295111,0.363407557262064,0.120867363315382,-0.043718518114475,-0.0319188694908972,NA
"149","022187_2010",2010-12-31,"022187",2695652,2466994,2867246,2695652,35195,0,2660457,15593,-330467,-142370,NA,NA,NA,NA,151.562437846285,70.0950134962353,0.0130562105197555,0.00659794085005549,-21.1932918617328,-9.13037901622523,-0.053513362553877,NA
"150","021741_2010",2010-12-31,"021741",67,129,0,67,505,56,NA,1560,-1737,-870,NA,NA,NA,NA,0.229946524064171,0.255445544554455,NA,4.34883720930233,-1.11346153846154,-0.557692307692308,NA,NA
"151","021776_2010",2010-12-31,"021776",552541,98399,954603,552541,279013,233465,42456,2202,-49703,-25037,NA,NA,NA,NA,2.05472625166349,0.352668155247247,0.923493604644877,0.486682836309903,-22.5717529518619,-11.3701180744777,-0.58971641228566,NA
"152","022500_2010",2010-12-31,"022500",294193,143714,337334,294193,174569,15704,106258,161541,-53145,-27022,NA,NA,NA,NA,2.52819895623657,0.823250405283871,0.641663097618799,0.395538490961401,-0.328987687336342,-0.167276418989606,-0.254305558169738,NA
"153","080110_2010",2010-12-31,"080110",3809547,1120297,5351920,3809547,847487,1520957,1450945,4406938,612488,243914,NA,NA,NA,NA,2.73268736774017,1.32190464278508,0.62011070357065,0.365940140758569,0.138982667784298,0.0553477266982199,0.168106992339475,NA
"154","022756_2010",2010-12-31,"022756",17748171,7821758,23303028,17748171,4497802,10967794,3921861,6704207,1473085,416206,NA,NA,NA,NA,2.01251771997665,1.739017858056,0.797711427548234,0.496890034842328,0.219725464920758,0.0620813169999077,0.106124617879114,NA
"155","022365_2010",2010-12-31,"022365",1054740,358822,1555497,1054740,148660,394416,622303,142242,81635,35595,NA,NA,NA,NA,3.52495599142661,2.41370913493879,0.466008054032208,0.283691485065969,0.573916283516823,0.25024254439617,0.0571988243669081,NA
"156","022217_2010",2010-12-31,"022217",354070,351035,336691,354070,14611,10187,334489,14253,24740,13071,NA,NA,NA,NA,27.7331236390031,24.0253918280747,0.0690200313398481,0.0360579649453416,1.73577492457728,0.917070090507262,0.0390775182442472,NA
"157","022497_2010",2010-12-31,"022497",2453131,316485,4553265,2453131,153702,732120,1611846,178097,-496,-17363,NA,NA,NA,NA,5.49743627952343,2.05908185970254,0.354659626499599,0.18190297243185,-0.00278499918583693,-0.0974918162574328,-0.010772120909814,NA
"158","021067_2010",2010-12-31,"021067",1655804,1313478,1010532,1655804,296550,1081991,283294,606754,378896,159190,NA,NA,NA,NA,1.68584757363038,4.42919575113809,0.829529405747261,0.593173437291578,0.624463950793897,0.262363330114017,0.561925067244629,NA
"159","001120_2010",2010-12-31,"001120",2598943,510368,2088575,2598943,2067427,315423,216093,354720,108164,68091,NA,NA,NA,NA,1.09068678263424,0.246861436945537,0.916853505444329,0.916853505444329,0.304927830401443,0.191957036535859,0.315100442864878,NA
"160","009784_2010",2010-12-31,"009784",436863,276253,443993,436863,100954,224473,175709,233082,-58243,-34235,NA,NA,NA,NA,2.21323368989051,2.73642451017295,0.649378611794004,0.451827570024686,-0.249882015771274,-0.146879638925357,-0.194839194349749,NA
"161","009857_2010",2010-12-31,"009857",90020,74500,43738,90020,36503,32629,45029,137945,-9161,-16925,NA,NA,NA,NA,1.71032228201122,2.04092814289237,0.605565823705118,0.584685126609043,-0.0664105259342492,-0.122693827249991,-0.375868884496658,NA
"162","004359_2010",2010-12-31,"004359",632145,435442,538456,632145,93606,109042,465917,850533,110558,45201,NA,NA,NA,NA,4.80586040819549,4.65185992350918,0.303108897414612,0.208079285510392,0.129986725970656,0.0531443224425155,0.0970151335967565,NA
"163","001597_2010",2010-12-31,"001597",358172,265881,389308,358172,75920,215519,92244,222667,75497,31767,NA,NA,NA,NA,2.24811710169195,3.50212065331928,0.759582780576674,0.444816686482832,0.339057875661863,0.142665954092883,0.344380122284376,NA
"164","012696_2010",2010-12-31,"012696",317926,166028,300163,317926,86823,417266,NA,365299,-11709,-28941,NA,NA,NA,NA,0.924818831595214,1.91225827257754,NA,1.08129286065154,-0.0320531947801664,-0.0792255111566142,NA,NA
"165","021156_2010",2010-12-31,"021156",614414,292701,689601,614414,188669,138385,296467,1179902,39289,17533,NA,NA,NA,NA,3.00348566291805,1.55139954099508,0.524527642212532,0.332946486925609,0.0332985281828491,0.0148597086876707,0.05913980308095,NA
"166","004863_2010",2010-12-31,"004863",21293,21383,10467,21293,1410,11126,8757,17613,23830,10673,8029,159,325,8513,2.54068283343969,15.1652482269504,0.588738082938055,0.393594976452119,1.35297791404077,0.605972860954976,1.21879639145826,8188
"167","011398_2010",2010-12-31,"011398",463362,172667,590688,463362,90366,51513,349738,283181,-51557,-26922,NA,NA,NA,NA,5.3803240789687,1.91075183144103,0.288596610776275,0.18586241001893,-0.182063768402541,-0.0950699376017459,-0.0769776232494038,NA
"168","003069_2010",2010-12-31,"003069",1188843,964245,954714,1188843,110734,72155,1030712,673058,287750,133970,NA,NA,NA,NA,10.4924790446664,8.7077591345025,0.150699447347192,0.0953063614178312,0.427526305310984,0.199046738914031,0.129978112217574,NA
"169","003115_2010",2010-12-31,"003115",418523,209636,462702,418523,78554,212594,171955,60984,33933,23457,28358,320,-28964,-286,2.30926539079781,2.66868650864374,0.628689513995807,0.433038144504699,0.556424635970091,0.384641873278237,0.136413596580501,28678
"170","008745_2010",2010-12-31,"008745",129260,50553,165921,129260,24578,44022,64494,113855,-28365,-16617,NA,NA,NA,NA,3.15559766763848,2.05683944991456,0.515425188212842,0.316897179337934,-0.249132668745334,-0.145948794519345,-0.257651874592985,NA
"171","013986_2010",2010-12-31,"013986",18913509,9159261,24625036,18913509,2075243,8560460,8640671,4513883,2050512,768997,NA,NA,NA,NA,3.17649872321557,4.41358481874171,0.55174811403846,0.314812026427544,0.454267866491001,0.170362634565406,0.0889973706903087,NA
"172","022349_2010",2010-12-31,"022349",268156,217071,114686,268156,93786,32762,146218,571525,182109,64534,20457,-12891,-38553,-30987,2.62159022663337,2.3145352184761,0.463943453362956,0.381447866962867,0.318636980009623,0.112915445518569,0.441354689573103,7566
"173","021350_2010",2010-12-31,"021350",1679542,1499016,408308,1679542,411446,449078,827855,781907,346121,166552,NA,NA,NA,NA,2.21646810547992,3.64328733296715,0.509674664278577,0.451168233608973,0.442662618444393,0.213007429272279,0.201184990125082,NA
"174","019739_2010",2010-12-31,"019739",3354711,1167066,5181758,3354711,833704,1664812,898742,2497194,850469,255892,NA,NA,NA,NA,2.54103796013313,1.39985654380931,0.735450766471078,0.393539968976932,0.340569855605932,0.102471814364443,0.284722423120317,NA
"175","002453_2010",2010-12-31,"002453",33555834,11065269,40649089,33555834,6403358,16116521,11476133,12863330,6469081,2257976,NA,NA,NA,NA,2.29638702765677,1.7280415994233,0.66242708115293,0.43546666478969,0.502908733586093,0.17553588378748,0.196754080838903,NA
"176","009954_2010",2010-12-31,"009954",2971937,1702088,3117775,2971937,1227975,1138999,604963,9254,11525,43244,NA,NA,NA,NA,2.03629739912648,1.38609336509294,0.796441512723857,0.491087402276787,1.24540739139831,4.67300626755997,0.071482057580381,NA
"177","001325_2010",2010-12-31,"001325",11043676,3037861,8005815,11043676,9316022,1102360,625294,1971210,286302,191366,NA,NA,NA,NA,1.06001834065981,0.326089934094187,0.943379903575585,0.943379903575585,0.145241755064148,0.0970804734148061,0.306041638013478,NA
